source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:1903320,regulation of protein modification by small protein conjugation or removal,3.332215648481197e-05,True,"""Any process that modulates the frequency, rate or extent of protein modification by small protein conjugation or removal."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",236,7396,119,20972,0.01608977825851812,0.5042372881355932,query_1,"['GO:0070647', 'GO:1901873']"
GO:BP,GO:0002440,production of molecular mediator of immune response,3.363889463002294e-05,True,"""The synthesis or release of any molecular mediator of the immune response, resulting in an increase in its intracellular or extracellular levels."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",229,7396,116,20972,0.01568415359653867,0.5065502183406113,query_1,"['GO:0002376', 'GO:0010467']"
GO:BP,GO:0040012,regulation of locomotion,3.808082200640869e-05,True,"""Any process that modulates the frequency, rate or extent of locomotion of a cell or organism."" [GOC:ems]",1046,7396,441,20972,0.05962682531097891,0.4216061185468451,query_1,"['GO:0040011', 'GO:0050789']"
GO:BP,GO:0002263,cell activation involved in immune response,3.8461142852982485e-05,True,"""A change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",308,7396,149,20972,0.0201460248783126,0.4837662337662338,query_1,"['GO:0001775', 'GO:0002252', 'GO:0006955']"
GO:BP,GO:0044403,biological process involved in symbiotic interaction,3.922229706872998e-05,True,"""A process carried out by gene products in an organism that enable the organism to engage in a symbiotic relationship, a more or less intimate association, with another organism. The various forms of symbiosis include parasitism, in which the association is disadvantageous or destructive to one of the organisms; mutualism, in which the association is advantageous, or often necessary to one or both and not harmful to either; and commensalism, in which one member of the association benefits while the other is not affected. However, mutualism, parasitism, and commensalism are often not discrete categories of interactions and should rather be perceived as a continuum of interaction ranging from parasitism to mutualism. In fact, the direction of a symbiotic interaction can change during the lifetime of the symbionts due to developmental changes as well as changes in the biotic/abiotic environment in which the interaction occurs. Microscopic symbionts are often referred to as endosymbionts."" [GOC:cc, PMID:31257129]",190,7396,99,20972,0.013385613845321796,0.5210526315789473,query_1,['GO:0044419']
GO:BP,GO:0051336,regulation of hydrolase activity,3.980592035780147e-05,True,"""Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [GOC:ai]",277,7396,136,20972,0.01838831800973499,0.49097472924187724,query_1,['GO:0050790']
GO:BP,GO:0032479,regulation of type I interferon production,4.419793942580034e-05,True,"""Any process that modulates the frequency, rate, or extent of interferon type I production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."" [GOC:add, GOC:mah]",127,7396,71,20972,0.009599783666846945,0.5590551181102362,query_1,"['GO:0001817', 'GO:0032606']"
GO:BP,GO:0032606,type I interferon production,4.419793942580034e-05,True,"""The appearance of type I interferon due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."" [GOC:add, ISBN:0126896631, PMID:15546383, PMID:16681834]",127,7396,71,20972,0.009599783666846945,0.5590551181102362,query_1,['GO:0001816']
GO:BP,GO:0007162,negative regulation of cell adhesion,4.419793942580034e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell adhesion."" [GOC:go_curators]",287,7396,140,20972,0.018929150892374257,0.4878048780487805,query_1,"['GO:0007155', 'GO:0030155', 'GO:0048523']"
GO:BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,4.491543526420399e-05,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome."" [GOC:go_curators]",468,7396,214,20972,0.02893455922120065,0.45726495726495725,query_1,"['GO:0006511', 'GO:0010498']"
GO:BP,GO:1901988,negative regulation of cell cycle phase transition,4.5045350782939445e-05,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",249,7396,124,20972,0.0167658193618172,0.4979919678714859,query_1,"['GO:0010948', 'GO:0044770', 'GO:1901987']"
GO:BP,GO:0019725,cellular homeostasis,4.5126399272096825e-05,True,"""Any process involved in the maintenance of an internal steady state at the level of the cell."" [GOC:isa_complete, GOC:jl, ISBN:0395825172]",738,7396,321,20972,0.04340183883180097,0.4349593495934959,query_1,['GO:0042592']
GO:BP,GO:0002366,leukocyte activation involved in immune response,4.5616540553617314e-05,True,"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",304,7396,147,20972,0.01987560843699297,0.48355263157894735,query_1,"['GO:0002263', 'GO:0045321']"
GO:BP,GO:0032496,response to lipopolysaccharide,4.840893647200192e-05,True,"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."" [GOC:add, ISBN:0721601464]",326,7396,156,20972,0.021092482422931314,0.4785276073619632,query_1,"['GO:0002237', 'GO:0033993', 'GO:1901700']"
GO:BP,GO:0000209,protein polyubiquitination,4.915602862771857e-05,True,"""Addition of multiple ubiquitin groups to a protein, forming a ubiquitin chain."" [PMID:26906419]",266,7396,131,20972,0.01771227690643591,0.4924812030075188,query_1,['GO:0016567']
GO:BP,GO:0009896,positive regulation of catabolic process,4.927477529750768e-05,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]",536,7396,241,20972,0.03258518117901568,0.4496268656716418,query_1,"['GO:0009056', 'GO:0009893', 'GO:0009894']"
GO:BP,GO:0001503,ossification,4.9385351552731935e-05,True,"""The formation of bone or of a bony substance, or the conversion of fibrous tissue or of cartilage into bone or a bony substance."" [GOC:mtg_mpo, PMID:17572649]",424,7396,196,20972,0.02650081124932396,0.46226415094339623,query_1,['GO:0032501']
GO:BP,GO:0009892,negative regulation of metabolic process,4.950637872965889e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",3276,7396,1273,20972,0.1721200648999459,0.3885836385836386,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048523']"
GO:BP,GO:0002718,regulation of cytokine production involved in immune response,5.087397385097597e-05,True,"""Any process that modulates the frequency, rate, or extent of cytokine production that contributes to an immune response."" [GOC:add]",123,7396,69,20972,0.009329367225527312,0.5609756097560976,query_1,"['GO:0001817', 'GO:0002367', 'GO:0002700']"
GO:BP,GO:0002367,cytokine production involved in immune response,5.087397385097597e-05,True,"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus contributing to an immune response, resulting in an increase in its intracellular or extracellular levels."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",123,7396,69,20972,0.009329367225527312,0.5609756097560976,query_1,"['GO:0001816', 'GO:0002440', 'GO:0006955']"
GO:BP,GO:0097435,supramolecular fiber organization,5.16477738768299e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure."" [GOC:pr]",798,7396,344,20972,0.046511627906976744,0.43107769423558895,query_1,['GO:0016043']
GO:BP,GO:0043254,regulation of protein-containing complex assembly,5.3494578407584307e-05,True,"""Any process that modulates the frequency, rate or extent of protein complex assembly."" [GOC:jl]",422,7396,195,20972,0.026365603028664142,0.46208530805687204,query_1,"['GO:0044087', 'GO:0051128', 'GO:0065003']"
GO:BP,GO:0007059,chromosome segregation,5.4544884223465035e-05,True,"""The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]",432,7396,199,20972,0.026906435911303407,0.46064814814814814,query_1,['GO:0022402']
GO:BP,GO:0006401,RNA catabolic process,5.5206218791257104e-05,True,"""The chemical reactions and pathways resulting in the breakdown of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage."" [ISBN:0198506732]",317,7396,152,20972,0.02055164954029205,0.4794952681388013,query_1,"['GO:0016070', 'GO:0141188']"
GO:BP,GO:0048878,chemical homeostasis,5.6784243189365174e-05,True,"""Any biological process involved in the maintenance of an internal steady state of a chemical."" [GOC:isa_complete]",951,7396,403,20972,0.054488912925905894,0.4237644584647739,query_1,['GO:0042592']
GO:BP,GO:0060341,regulation of cellular localization,5.771177370489908e-05,True,"""Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell."" [GOC:dph, GOC:tb]",517,7396,233,20972,0.03150351541373716,0.4506769825918762,query_1,"['GO:0032879', 'GO:0050794', 'GO:0051641']"
GO:BP,GO:0033157,regulation of intracellular protein transport,5.8802033951578315e-05,True,"""Any process that modulates the frequency, rate or extent of the directed movement of proteins within cells."" [GOC:mah]",148,7396,80,20972,0.01081665765278529,0.5405405405405406,query_1,"['GO:0006886', 'GO:0032386', 'GO:0051223']"
GO:BP,GO:0016055,Wnt signaling pathway,6.162662139675878e-05,True,"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of a target cell and ending with a change in cell state."" [PMID:11532397]",460,7396,210,20972,0.028393726338561385,0.45652173913043476,query_1,['GO:0007166']
GO:BP,GO:0002287,alpha-beta T cell activation involved in immune response,6.162662139675878e-05,True,"""The change in morphology and behavior of an alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",72,7396,45,20972,0.006084369929691726,0.625,query_1,"['GO:0002286', 'GO:0046631']"
GO:BP,GO:0007599,hemostasis,6.173980573883031e-05,True,"""The stopping of bleeding (loss of body fluid) or the arrest of the circulation to an organ or part."" [ISBN:0198506732]",248,7396,123,20972,0.01663061114115738,0.4959677419354839,query_1,['GO:0050878']
GO:BP,GO:0031344,regulation of cell projection organization,6.638994165501703e-05,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections."" [GOC:mah]",639,7396,281,20972,0.03799351000540833,0.4397496087636933,query_1,"['GO:0030030', 'GO:0051128']"
GO:BP,GO:0010332,response to gamma radiation,6.716518047632933e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:tair_curators]",50,7396,34,20972,0.004597079502433748,0.68,query_1,['GO:0010212']
